"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"6774","RT @simon_ekpa: The fraudulent @MBuhari @NGRSenate defrauding the world with Covid-19 @dino_melaye @MaziNnamdiKanu @realDonaldTrump @EUCoun…",FALSE,0,NA,2020-05-07 13:43:27,FALSE,NA,"1258392001906724865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fredman4real",665,TRUE,FALSE,NA,NA
"6775","Mr President  u should take lead &amp; call a International COVID conference &amp; investigate who are the main beneficiari… https://t.co/egmuzsbJv6",FALSE,0,"TbyBin",2020-05-07 13:43:25,TRUE,"1258391990317862912","1258391993488678913","580590973","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TbyBin",0,FALSE,FALSE,NA,NA
"6776","RT @Jali_Cat: 🚨 REAL NEWS ALERT🚨

FDA has approved trials for a lung 'disinfectant.'

💁‍♀️You know...the thing @realDonaldTrump talked abou…",FALSE,0,NA,2020-05-07 13:43:16,FALSE,NA,"1258391955211460609",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","barrymouton",1583,TRUE,FALSE,NA,NA
"6777","RT @AlanPortell: #BreakingNews
$ARYC website update yesterday reflects new #CoronaVirus Test.

#COVID19 #COVID2019 @realDonaldTrump @VP #CN…",FALSE,0,NA,2020-05-07 13:43:11,FALSE,NA,"1258391934856388609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DDStockResearch",7,TRUE,FALSE,NA,NA
"6778","RT @NYCMayor: More than 70 thousand people are dead from COVID-19.

More than a million are infected.

Even more have lost their jobs.

And…",FALSE,0,NA,2020-05-07 13:42:54,FALSE,NA,"1258391860659224582",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iΟS</a>","rachaelclinton",228,TRUE,FALSE,NA,NA
"6779","RT @JeffreyGuterman: @realDonaldTrump Leaked White House document projects COVID-19 deaths will skyrocket https://t.co/Se1do3I1dV",FALSE,0,NA,2020-05-07 13:42:50,FALSE,NA,"1258391844024717312",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","pink_roses4u",56,TRUE,FALSE,NA,NA
"6780","RT @Jali_Cat: 🚨 REAL NEWS ALERT🚨

FDA has approved trials for a lung 'disinfectant.'

💁‍♀️You know...the thing @realDonaldTrump talked abou…",FALSE,0,NA,2020-05-07 13:42:45,FALSE,NA,"1258391826236682240",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","apb_ap",1583,TRUE,FALSE,NA,NA
"6781","RT @Peoples_Pundit: Imagine the media coverage if @realDonaldTrump had issued executive orders locking down nursing homes, forcing them to…",FALSE,0,NA,2020-05-07 13:42:38,FALSE,NA,"1258391796687818753",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","tellywalcz",100,TRUE,FALSE,NA,NA
"6782","RT @hightower123155: Let’s get the beaches and parks opened! @realDonaldTrump Evidence mounts that outside is safer when it comes to COVID-…",FALSE,0,NA,2020-05-07 13:42:27,FALSE,NA,"1258391748566548483",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ScottHendrick49",12,TRUE,FALSE,NA,NA
"6783","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:42:26,FALSE,NA,"1258391747060731905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","imgoodemike",518,TRUE,FALSE,NA,NA
"6784","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:41:58,FALSE,NA,"1258391626428317698",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MiriamRoseMc",518,TRUE,FALSE,NA,NA
"6785","RT @Tombstone1954: Porn star accusations, Russian collusion, Ukraine investigation, back to Russian collusion, Covid-19, Russia, and they s…",FALSE,0,NA,2020-05-07 13:41:56,FALSE,NA,"1258391621013344256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aprilweldon2",98,TRUE,FALSE,NA,NA
"6786","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:41:50,FALSE,NA,"1258391592169332737",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","macmastermkt",518,TRUE,FALSE,NA,NA
"6787","RT @Gdad1: We applaud @realDonaldTrump for making the bold move here. We encourage him to go into crowds barefaced, shake hands, hug them a…",FALSE,0,NA,2020-05-07 13:41:48,FALSE,NA,"1258391586976735232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Badgersbane",294,TRUE,FALSE,NA,NA
"6788","RT @Jali_Cat: 🚨 REAL NEWS ALERT🚨

FDA has approved trials for a lung 'disinfectant.'

💁‍♀️You know...the thing @realDonaldTrump talked abou…",FALSE,0,NA,2020-05-07 13:41:42,FALSE,NA,"1258391561206931463",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sheebs64",1583,TRUE,FALSE,NA,NA
"6789","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:41:40,FALSE,NA,"1258391552277114881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Heywood98",518,TRUE,FALSE,NA,NA
"6790","@realDonaldTrump 

Trump Handling of Covid-19

RealCLearPolitics Average
4/14 - 5/5
Approve 43.9%
Disapprove 52.3%… https://t.co/fWaLBOqxhJ",FALSE,0,"realDonaldTrump",2020-05-07 13:41:33,TRUE,NA,"1258391521017114625","25073877","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ironbutterfly55",0,FALSE,FALSE,NA,NA
"6791","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:41:29,FALSE,NA,"1258391507964514304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","patriot_64",518,TRUE,FALSE,NA,NA
"6792","RT @rjb14: @rosepet19239091 With a mask, or without. @realDonaldTrump is a failure &amp; not only in RE: to Covid-19. 'F' is one of #DonnieDeme…",FALSE,0,NA,2020-05-07 13:41:27,FALSE,NA,"1258391495683510272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trishtra3",1,TRUE,FALSE,NA,NA
"6793","Good thing @realDonaldTrump hasn't gotten us into a real war yet, since he got bored with this war against covid-19… https://t.co/JkQPcdkhr3",FALSE,1,NA,2020-05-07 13:41:19,TRUE,NA,"1258391462573735937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Capzoots",0,FALSE,FALSE,NA,NA
"6794","RT @Jali_Cat: 🚨 REAL NEWS ALERT🚨

FDA has approved trials for a lung 'disinfectant.'

💁‍♀️You know...the thing @realDonaldTrump talked abou…",FALSE,0,NA,2020-05-07 13:41:17,FALSE,NA,"1258391454071681024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lorinda1434",1583,TRUE,FALSE,NA,NA
"6795","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:41:15,FALSE,NA,"1258391448296337409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nzo11",518,TRUE,FALSE,NA,NA
"6796","RT @Peoples_Pundit: Imagine the media coverage if @realDonaldTrump had issued executive orders locking down nursing homes, forcing them to…",FALSE,0,NA,2020-05-07 13:41:14,FALSE,NA,"1258391444110413825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Willmvg",100,TRUE,FALSE,NA,NA
"6797","RT @mmpadellan: @realDonaldTrump You know what has reached an all time high? Deaths from COVID-19.

You used to crow that the stock market…",FALSE,0,NA,2020-05-07 13:41:09,FALSE,NA,"1258391424304844801",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsLadySuzanne",1128,TRUE,FALSE,NA,NA
"6798","Is that thing comprehensive or just Middle School level as everything they do? @realDonaldTrump @CDCgov #BREAKING… https://t.co/cy2zJ0MKmp",FALSE,0,NA,2020-05-07 13:40:56,TRUE,NA,"1258391367740542976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dax_HumanFriend",0,FALSE,FALSE,NA,NA
"6799","RT @madukes529: This is a disgrace. ‘Native American health center asked for COVID-19 supplies. It got body bags instead.’  #COVID19 ⁦@real…",FALSE,0,NA,2020-05-07 13:40:52,FALSE,NA,"1258391352603144192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bestICNnurse",2,TRUE,FALSE,NA,NA
"6800","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:40:45,FALSE,NA,"1258391320923484161",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prf_75",518,TRUE,FALSE,NA,NA
"6801","@kayleighmcenany @abigailmarone @realDonaldTrump ‘s America. Two McDonald’s employees are shot when they told custo… https://t.co/a4HSxwl7ip",FALSE,0,"kayleighmcenany",2020-05-07 13:40:42,TRUE,"1257752095236608000","1258391310232358914","259001548","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christine4world",0,FALSE,FALSE,NA,NA
"6802","RT @Peoples_Pundit: Imagine the media coverage if @realDonaldTrump had issued executive orders locking down nursing homes, forcing them to…",FALSE,0,NA,2020-05-07 13:40:42,FALSE,NA,"1258391308076552192",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","thornedella",100,TRUE,FALSE,NA,NA
"6803","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:40:41,FALSE,NA,"1258391303471104000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HLAurora63",518,TRUE,FALSE,NA,NA
"6804","RT @MiaFarrow: @realDonaldTrump The American economy has collapsed because Donald Trump ignored covid-19 warnings in over a dozen security…",FALSE,0,NA,2020-05-07 13:40:39,FALSE,NA,"1258391294679842819",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Empdee17x2D",113,TRUE,FALSE,NA,NA
"6805","RT @Do_Or_Do_Notty: ✅Conclusion: 
Administration of the HCQ+AZ combination before COVID-19 complications occur is safe and associated with…",FALSE,0,NA,2020-05-07 13:40:35,FALSE,NA,"1258391281157505024",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RickDreibelbis",63,TRUE,FALSE,NA,NA
"6806","@BillyGraham @kayleighmcenany @realDonaldTrump ‘s America. Two McDonald’s employees are shot when they told custome… https://t.co/IBihzObqfo",FALSE,1,"BillyGraham",2020-05-07 13:40:33,TRUE,"1256686906693296129","1258391271950950400","16570573","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christine4world",1,FALSE,FALSE,NA,NA
"6807","RT @soloyochapin: @WhiteHouse How sad.
Over 71,000 Americans are DEATH due to @realDonaldTrump inept handling of the #Covid_19 
and all @PO…",FALSE,0,NA,2020-05-07 13:40:31,FALSE,NA,"1258391263633530880",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Decreevy",2,TRUE,FALSE,NA,NA
"6808","@TrumpWarRoom @PressSec @kayleighmcenany @realDonaldTrump ‘s America. Two McDonald’s employees are shot when they t… https://t.co/K2dKIK6rkK",FALSE,0,"TrumpWarRoom",2020-05-07 13:40:15,TRUE,"1258230612571422721","1258391195593687041","1108472017144201216","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christine4world",0,FALSE,FALSE,NA,NA
"6809","@realDonaldTrump @POTUS Mr President, the CDC is misleading your efforts to protect America from COVID-19 but you m… https://t.co/Yt8JShbz49",FALSE,0,"realDonaldTrump",2020-05-07 13:40:14,TRUE,NA,"1258391193265876993","25073877","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","808RICE",0,FALSE,FALSE,NA,NA
"6810","@WhiteHouse @realDonaldTrump @realDonaldTrump ‘s America. Two McDonald’s employees are shot when they told customer… https://t.co/IqsgiHWe08",FALSE,0,"WhiteHouse",2020-05-07 13:39:57,TRUE,"1258102144030461953","1258391118418493440","822215673812119553","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christine4world",0,FALSE,FALSE,NA,NA
"6811","RT @2020Commander: Must see! Maybe bitchute will keep it up for all to see! Big pharma and money grabbing liars! That's why we are locked d…",FALSE,0,NA,2020-05-07 13:39:55,FALSE,NA,"1258391113867702274",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JohnBasham",68,TRUE,FALSE,NA,NA
"6812","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:39:55,FALSE,NA,"1258391112072519680",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Angela_Enders",518,TRUE,FALSE,NA,NA
"6813","@realDonaldTrump @realDonaldTrump ‘s America. Two McDonald’s employees are shot when they told customers they were… https://t.co/6fZMOhn6gH",FALSE,2,"realDonaldTrump",2020-05-07 13:39:50,TRUE,"1258053124893347841","1258391092191510534","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christine4world",5,FALSE,FALSE,NA,NA
"6814","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:39:34,FALSE,NA,"1258391022591041536",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Trey_VonDinkis",518,TRUE,FALSE,NA,NA
"6815","RT @mmpadellan: @realDonaldTrump You know what has reached an all time high? Deaths from COVID-19.

You used to crow that the stock market…",FALSE,0,NA,2020-05-07 13:39:31,FALSE,NA,"1258391011539255296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jlmreading",1128,TRUE,FALSE,NA,NA
"6816","RT @cheeriogrrrl: @MsMariaT @atrupar @realDonaldTrump NPR did too.  https://t.co/Hd7X5qyf8V",FALSE,0,NA,2020-05-07 13:39:22,FALSE,NA,"1258390974914613248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","keenanls",11,TRUE,FALSE,NA,NA
"6817","@mattgaetz @realDonaldTrump ‘s America. Two McDonald’s employees are shot when they told customers they were violat… https://t.co/03FTIzAXSM",FALSE,0,"mattgaetz",2020-05-07 13:39:14,TRUE,"1258338223216046081","1258390941716623365","58579942","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christine4world",0,FALSE,FALSE,NA,NA
"6818","Welcome to Dictator @realDonaldTrump's America! #Trumpandemic
https://t.co/ybN9L4JcSR",FALSE,0,NA,2020-05-07 13:39:06,FALSE,NA,"1258390907105222657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jdoyle916",1,FALSE,FALSE,NA,NA
"6819","@IngrahamAngle @realDonaldTrump ‘s America. Two McDonald’s employees are shot when they told customers they were vi… https://t.co/SUdiFOZR05",FALSE,0,"IngrahamAngle",2020-05-07 13:39:00,TRUE,"1258386491472035842","1258390881725485056","50769180","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christine4world",0,FALSE,FALSE,NA,NA
"6820","@realDonaldTrump Immediately hold a press conference and by executive order state that medicare and Medicaid Covid… https://t.co/6geSDQl6Pq",FALSE,1,"realDonaldTrump",2020-05-07 13:38:56,TRUE,"1258053124893347841","1258390863903748101","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","evan_teitelbaum",0,FALSE,FALSE,NA,NA
"6821","@MarshaBlackburn @realDonaldTrump ‘s America. Two McDonald’s employees are shot when they told customers they were… https://t.co/oEPzseLGAG",FALSE,0,"MarshaBlackburn",2020-05-07 13:38:54,TRUE,"1258374488045113345","1258390854429036545","278145569","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christine4world",0,FALSE,FALSE,NA,NA
"6822","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:38:51,FALSE,NA,"1258390843028889601",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VirgoTheSixth",518,TRUE,FALSE,NA,NA
"6823","@marcorubio @realDonaldTrump ‘s America. Two McDonald’s employees are shot when they told customers they were viola… https://t.co/fSrI2xJlRo",FALSE,3,"marcorubio",2020-05-07 13:38:46,TRUE,"1258360279722856448","1258390821780455424","15745368","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christine4world",0,FALSE,FALSE,NA,NA
"6824","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:38:39,FALSE,NA,"1258390792697196546",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","727Hummingbird",518,TRUE,FALSE,NA,NA
"6825","Trump's chaotic policies regarding immigrant doctors, to whom he promised to grant visas to strengthen the medical… https://t.co/Gbvf4JBM5N",FALSE,0,NA,2020-05-07 13:38:38,TRUE,NA,"1258390790776242176",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","OskomaOfficial",0,FALSE,FALSE,NA,NA
"6826","RT @NYCMayor: More than 70 thousand people are dead from COVID-19.

More than a million are infected.

Even more have lost their jobs.

And…",FALSE,0,NA,2020-05-07 13:38:36,FALSE,NA,"1258390781737553920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kellyfriedman19",228,TRUE,FALSE,NA,NA
"6827","@FLOTUS @realDonaldTrump ‘s America. Two McDonald’s employees are shot when they told customers they were violating… https://t.co/Z80kYJPMqQ",FALSE,1,"FLOTUS",2020-05-07 13:38:34,TRUE,"1258018679461158913","1258390773013401600","818876014390603776","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christine4world",0,FALSE,FALSE,NA,NA
"6828","It seems the @realDonaldTrump admin wants Governors to be on the hook if COVID-19 surges again. Such a lack of resp… https://t.co/OT5kruwUqz",FALSE,0,NA,2020-05-07 13:37:42,TRUE,NA,"1258390552669798401",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mb_farley",0,FALSE,FALSE,NA,NA
"6829","RT @cbs11jack: MORE: @GovAbbott &amp; President @realDonaldTrump will discuss the state’s response to Covid-19. @chiefkidd, the Chief of the Te…",FALSE,0,NA,2020-05-07 13:37:36,FALSE,NA,"1258390529596891137",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","CBSDFW",2,TRUE,FALSE,NA,NA
"6830","@realDonaldTrump ‘s America. Two McDonald’s employees are shot when they told customers they were violating coronav… https://t.co/ZS4Pu8UeJy",FALSE,1,"realDonaldTrump",2020-05-07 13:37:33,TRUE,NA,"1258390517815091201","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christine4world",1,FALSE,FALSE,NA,NA
"6831","This is a disgrace. ‘Native American health center asked for COVID-19 supplies. It got body bags instead.’… https://t.co/4eJTla8a6L",FALSE,2,NA,2020-05-07 13:37:30,TRUE,NA,"1258390502912798720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","madukes529",2,FALSE,FALSE,NA,NA
"6832","RT @Jali_Cat: 🚨 REAL NEWS ALERT🚨

FDA has approved trials for a lung 'disinfectant.'

💁‍♀️You know...the thing @realDonaldTrump talked abou…",FALSE,0,NA,2020-05-07 13:37:18,FALSE,NA,"1258390452358832128",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","angler_texas",1583,TRUE,FALSE,NA,NA
"6833","RT @JeffreyGuterman: @realDonaldTrump Leaked White House document projects COVID-19 deaths will skyrocket https://t.co/Se1do3I1dV",FALSE,0,NA,2020-05-07 13:37:17,FALSE,NA,"1258390447183060992",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kals55",56,TRUE,FALSE,NA,NA
"6834","@NYFoodThug @realDonaldTrump Hundreds of thousands of children worldwide will die as a result of the economic downt… https://t.co/g1lcMPJDYP",FALSE,2,"NYFoodThug",2020-05-07 13:37:07,TRUE,"1258389701062508545","1258390406057857024","1208214259","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","arabbitorduck",0,FALSE,FALSE,NA,NA
"6835","@realDonaldTrump @COsweda @DonaldJTrumpJr The question for the experts is this. How did -PRRA-Polybasic Furin Cleav… https://t.co/tkEJgglz5P",FALSE,0,"realDonaldTrump",2020-05-07 13:37:05,TRUE,NA,"1258390398956945408","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KPrivacy",0,FALSE,FALSE,NA,NA
"6836","RT @SteveSchmidtSES: This ad has unnerved and rattled the unsteady hand  of @realDonaldTrump.  He was  played by the Chinese over Covid-19.…",FALSE,0,NA,2020-05-07 13:37:01,FALSE,NA,"1258390380099375104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnFFreeman",12724,TRUE,FALSE,NA,NA
"6837","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:36:58,FALSE,NA,"1258390370624212992",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","EDeplorable2020",518,TRUE,FALSE,NA,NA
"6838","@RKJ65 @Barbara5Griffin @realDonaldTrump The SECOND reason is he is privileged enough to be TESTED every day and th… https://t.co/ck6Xsk1lAS",FALSE,2,"RKJ65",2020-05-07 13:36:48,TRUE,"1258369420692520960","1258390328387735553","825062760954355713","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Magsfolly",1,FALSE,FALSE,NA,NA
"6839","RT @ChristinePolon1: ""Absolutely, that's fair to say and that's exactly what's going on in COVID-19. The game is to prevent the therapies t…",FALSE,0,NA,2020-05-07 13:36:28,FALSE,NA,"1258390245239709696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PalmKristine",43,TRUE,FALSE,NA,NA
"6840","RT @Jali_Cat: 🚨 REAL NEWS ALERT🚨

FDA has approved trials for a lung 'disinfectant.'

💁‍♀️You know...the thing @realDonaldTrump talked abou…",FALSE,0,NA,2020-05-07 13:36:27,FALSE,NA,"1258390237962797058",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","timo_toxicity",1583,TRUE,FALSE,NA,NA
"6841","RT @ChristinePolon1: ""Absolutely, that's fair to say and that's exactly what's going on in COVID-19. The game is to prevent the therapies t…",FALSE,0,NA,2020-05-07 13:36:13,FALSE,NA,"1258390181427777536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Riley99795809",43,TRUE,FALSE,NA,NA
"6842","@chuckwestover @TheDemCoalition @realDonaldTrump My cousin is a Catholic priest in a Mass. nursing home with 130 ca… https://t.co/LOEbaGfiVx",FALSE,1,"chuckwestover",2020-05-07 13:36:13,TRUE,"1258387992273653760","1258390180752490496","15429807","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","flojonic",0,FALSE,FALSE,NA,NA
"6843","RT @ItalianSalute1: This POS Cuomo has killed more people than COVID-19 with his decisions. Just another Democrat doing what is best for @D…",FALSE,0,NA,2020-05-07 13:36:05,FALSE,NA,"1258390147185422336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","basili_debra",54,TRUE,FALSE,NA,NA
"6844","RT @RL9631: This concern of COVID-19 is a huge scam and political stunt. Orchestrated by globalists next step to one government and total c…",FALSE,0,NA,2020-05-07 13:36:00,FALSE,NA,"1258390125500862465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kodanroscoe7",518,TRUE,FALSE,NA,NA
"6845","@MarioFratto @GOP @realDonaldTrump Dr. Fauci is one of the few people on this administration's covid-19 task force I trust.",FALSE,7,"MarioFratto",2020-05-07 13:35:53,FALSE,"1258389498490228736","1258390096212082690","21471462","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PhyllisNetzer",1,FALSE,FALSE,NA,NA
"6846","RT @SteveSchmidtSES: This ad has unnerved and rattled the unsteady hand  of @realDonaldTrump.  He was  played by the Chinese over Covid-19.…",FALSE,0,NA,2020-05-07 13:35:51,FALSE,NA,"1258390090167906304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Shellydowa",12724,TRUE,FALSE,NA,NA
"6847","RT @Jali_Cat: 🚨 REAL NEWS ALERT🚨

FDA has approved trials for a lung 'disinfectant.'

💁‍♀️You know...the thing @realDonaldTrump talked abou…",FALSE,0,NA,2020-05-07 13:35:48,FALSE,NA,"1258390076041703424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","boone_syd",1583,TRUE,FALSE,NA,NA
"6848","Which one is worse: Forcefully Quarantining #Covid-19 infected citizens in hospitals Or Forcefully infecting… https://t.co/BFwSLkzXll",FALSE,0,NA,2020-05-07 13:35:33,TRUE,NA,"1258390011373924352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DFAmakobe",0,FALSE,FALSE,NA,NA
"6849","RT @Jali_Cat: 🚨 REAL NEWS ALERT🚨

FDA has approved trials for a lung 'disinfectant.'

💁‍♀️You know...the thing @realDonaldTrump talked abou…",FALSE,0,NA,2020-05-07 13:35:30,FALSE,NA,"1258390001705988096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","dwight_reese",1583,TRUE,FALSE,NA,NA
"6850","⁦@realDonaldTrump⁩ ⁦@POTUS⁩ 

If any of these cadets or the academy’s administration becomes infected or, God forbi… https://t.co/epvAv9fym4",FALSE,0,NA,2020-05-07 13:35:29,TRUE,NA,"1258389994714157056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OldStateOfMind",0,FALSE,FALSE,NA,NA
