"Id","SalePrice"
2847,211311.446223136
2848,241749.721306774
2849,205180.35241414
2850,295198.994940801
2851,225459.768978943
2852,250810.670120898
2853,235584.809288707
2854,156637.741940961
2855,218192.229559153
2856,204046.645138474
2857,195525.096377997
2858,213931.69609242
2859,113223.728468237
2860,125492.042822528
2861,143742.491434477
2862,219191.910291183
2863,136936.214641002
2864,247087.372082882
2865,145818.764529173
2866,184328.023319409
2867,73187.911951043
2868,125998.488005451
2869,103629.341373414
2870,134190.68624673
2871,61475.3272594966
2872,10.1377314560068
2873,86849.7501487655
2874,142160.961087131
2875,124429.181479093
2876,187062.609768089
2877,137914.331894249
2878,157741.746537361
2879,131248.433996927
2880,89829.2865305828
2881,140712.026065335
2882,163438.161210533
2883,193585.410698069
2884,203638.938363275
2885,176865.390738521
2886,228187.638025464
2887,120250.821997274
2888,142457.483202135
2889,37186.8773753781
2890,59895.2466590116
2891,149833.137882589
2892,41129.7262170101
2893,75498.278555789
2894,39423.5246500423
2895,283950.480115663
2896,257770.076800803
2897,204101.443690435
2898,163536.973808399
2899,224612.970608169
2900,176146.120625366
2901,223991.653218978
2902,198565.919063463
2903,306257.477141106
2904,326100.253606702
2905,59073.5657508362
2906,242148.964449693
2907,99915.3908214401
2908,118458.868173395
2909,142147.275682248
2910,53123.9683183601
2911,54252.2683715427
2912,162275.434303118
2913,60369.3282509345
2914,45780.8828473886
2915,56234.6379839865
2916,64220.6591868642
2917,175165.513221787
2918,98086.3804778057
2919,252703.283097459
